alias,mature,safe,range
vox_plr_0_oh_shit_1,There's too many of them! Where the fuck are you guys?,It's too many of them! Where are you guys?,1600
vox_plr_0_oh_shit_2,I'm in a jam here!,I'm in a jam here!,1600
vox_plr_0_oh_shit_3,Got enemies closing in fast!,Got enemies closing in fast!,1600
vox_plr_0_oh_shit_4,How'd I get myself into this mess?,How'd I get myself into this mess?,1600
vox_plr_0_oh_shit_5,Someone better have my back!,Someone better have my back!,1600
vox_plr_0_oh_shit_6,This is not looking good!,This is not looking good!,1600
vox_plr_0_oh_shit_7,I think this was a bit of a tactical miscalculation.,I think this was a bit of a tactical miscalculation.,1600
vox_plr_0_oh_shit_8,You freaks want me! Come get me!,You freaks want me! Come get me!,1600
vox_plr_0_oh_shit_9,You sons of bitches are not taking me down!,You skinsuits are not taking me down!,1600
vox_plr_0_outcome_no_generic_0,I don't think that was right.,I don't think that was right.,1600
vox_plr_0_outcome_no_generic_1,Maybe we need to do something else.,Maybe we need to do something else.,1600
vox_plr_0_outcome_no_generic_2,"Nope, that didn't work.","Nope, that didn't work.",1600
vox_plr_0_outcome_yes_generic_0,What happened?,What happened?,1600
vox_plr_0_outcome_yes_generic_1,Were we supposed to do that?,Were we supposed to do that?,1600
vox_plr_0_outcome_yes_generic_2,Must have done something.,Must have done something.,1600
vox_plr_0_pap_arm_0,This looks special.,This looks special.,1600
vox_plr_0_pap_arm_1,"How can this be? These weapons, it's like they don't~belong here.","How can this be? These weapons, it's like they don't~belong here.",1600
vox_plr_0_pap_arm_2,"Haha, now that's a hell of an upgrade.",Now that's an upgrade.,1600
vox_plr_0_pap_arm_3,Let me go try this out.,Let me go try this out.,1600
vox_plr_0_pap_arm_4,Looks like the German was right.,Looks like the German was right.,1600
vox_plr_0_perk_jugga_0,This work like a flak jacket or something?,This work like a flak jacket or something?,1600
vox_plr_0_perk_mule_0,Don't see how a soda pop can help me carry more weapons.,Don't see how a soda pop can help me carry more weapons.,1600
vox_plr_0_perk_one_inch_0,Now you're gonna see some knockouts.,Now you're gonna see some knockouts.,1600
vox_plr_0_perk_one_inch_1,I got an iron fist right here.,I got an iron fist right here.,1600
vox_plr_0_perk_one_inch_2,"Oh, I'm packing a punch, all right.","Oh, I'm packing a punch, all right.",1600
vox_plr_0_perk_revive_0,"Ugh, damn. I hope it works a whole lot better than it~tastes.",I hope this sauce works a whole lot better than it tastes.,1600
vox_plr_0_perk_speed_0,Can't remember the last time I tasted sugar. My basic~rations are barely edible.,Can't remember the last time I tasted sugar. My basic~rations are barely edible.,1600
vox_plr_0_perk_stamine_0,"Don't feel much stronger. Mind you, I can already run 10~miles with a full kit.","Don't feel much stronger. Mind you, I can already run 10~miles with a full kit.",1600
vox_plr_0_perk_wonder_0,What did that do for me?,What did that do for me?,1600
vox_plr_0_pickup_brain_0,This brain come from the cadaver the German had in his~bunker?,This brain come from the cadaver the German had in his~bunker?,1600
vox_plr_0_pickup_crystal_0,This crystal better be worth the effort it took to get it.,This crystal better be worth the effort it took to get it.,1600
vox_plr_0_pickup_fire_0,"So this is the ancient staff, huh?","So this is the ancient staff, huh?",1600
vox_plr_0_pickup_generic_0,But what do we have here?,But what do we have here?,1600
vox_plr_0_pickup_generic_1,Maybe I should hang on to this.,Maybe I should hang on to this.,1600
vox_plr_0_pickup_generic_2,I might find a use for this.,I might find a use for this.,1600
vox_plr_0_pickup_generic_3,I'll take this. You never know.,I'll take this. You never know.,1600
vox_plr_0_pickup_generic_4,There's gotta be a purpose for this.,There's gotta be a purpose for this.,1600
vox_plr_0_pickup_gramophone_0,This seems a little out of place in a war zone.,This seems a little out of place in a war zone.,1600
vox_plr_0_pickup_ice_0,"Okay, staff, let's see what you can do.","Okay, staff, let's see what you can do.",1600
vox_plr_0_pickup_light_0,Let's see if the Lightning Staff lives up to its promise.,Let's see if the Lightning Staff lives up to its promise.,1600
vox_plr_0_pickup_record_0,There is significance to this recording.,There is significance to this recording.,1600
vox_plr_0_pickup_shovel_0,May as well bring a shovel. This is a dig site after all.,May as well bring a shovel. This is a dig site after all.,1600
vox_plr_0_pickup_staff_part_0,It's part of a staff.,It's part of a staff.,1600
vox_plr_0_pickup_staff_part_1,A fragment of a staff.,A fragment of a staff.,1600
vox_plr_0_pickup_staff_part_2,I found a piece of a staff!,I found a piece of a staff!,1600
vox_plr_0_pickup_wind_0,I'm betting this staff will blow them right off the~horizon.,I'm betting this staff will blow them right off the~horizon.,1600
vox_plr_0_place_gramophone_0,"If the little girl's right, we may need this right here.","If the little girl's right, we may need this right here.",1600
vox_plr_0_powerup_ammo_0,Looks like we all just got loaded up.,Looks like we all just got loaded up.,1600
vox_plr_0_powerup_ammo_1,"Don't ask me how, but it looks like we all just got some~fresh ammunition.","Don't ask me how, but it looks like we all just got some~fresh ammunition.",1600
vox_plr_0_powerup_ammo_2,Let's make these bullets count!,Let's make these bullets count!,1600
vox_plr_0_powerup_firesale_0,Spread out and find the box. This opportunity won't last~forever.,Spread out and find the box. This opportunity won't last~forever.,1600
vox_plr_0_powerup_firesale_1,We got limited time to get ourselves loaded up.,We got limited time to get ourselves loaded up.,1600
vox_plr_0_powerup_firesale_2,We got a break here. Grab as many weapons from the box as~you can.,We got a break here. Grab as many weapons from the box as~you can.,1600
vox_plr_0_powerup_insta_0,You freaks ready for a real fight?,You freaks ready for a real fight?,1600
vox_plr_0_powerup_insta_1,"You behind all these magic potions too, German?","You behind all these magic potions too, German?",1600
vox_plr_0_powerup_insta_2,I feel the red haze coming on. It's like I wanna pick a~fight!,I feel the red haze coming on. It's like I wanna pick a~fight!,1600
vox_plr_0_powerup_nuke_0,What the fuck? Who's dropping bombs?,What the? Who's dropping bombs?,1600
vox_plr_0_powerup_nuke_1,That must have been at least 500 pounds of explosives~right there.,That must have been at least 500 pounds of explosives~right there.,1600
vox_plr_0_powerup_nuke_2,Looks like that blast wiped most of them out.,Looks like that blast wiped most of them out.,1600
vox_plr_0_powerup_zombie_blood_0,It's like camouflage. They don't see you so well.,It's like camouflage. They don't see you so well.,1600
vox_plr_0_powerup_zombie_blood_1,You wanna go unnoticed by your prey? Get their scent all~over you.,You wanna go unnoticed by your prey? Get their scent all~over you.,1600
vox_plr_0_powerup_zombie_blood_2,I got some kind of stink all over me. I think it's making~him back off.,I got some kind of stink all over me. I think it's making~him back off.,1600
vox_plr_0_purge_robot_0,Purge Sequence? What does that mean?,Purge Sequence? What does that mean?,1600
vox_plr_0_rebuild_boards_0,"This'll hold them for, what, 10 seconds?","This'll hold them for, what, 10 seconds?",1600
vox_plr_0_rebuild_boards_1,This won't keep them out for long.,This won't keep them out for long.,1600
vox_plr_0_recapture_initiated_0,Sounds like one of the generators is under attack!,Sounds like one of the generators is under attack!,1600
vox_plr_0_recapture_initiated_1,Freakbags are attacking the generators!,Freakbags are attacking the generators!,1600
vox_plr_0_recapture_prevented_0,Good work holding those sons of bitches back.,Good work holding those freaks back.,1600
vox_plr_0_recapture_prevented_1,Those freakbags fought hard that time. At least we held~the area.,Those freakbags fought hard that time. At least we held~the area.,1600
vox_plr_0_respond_maxis_2_0,How do we get it open?,How do we get it open?,1600
vox_plr_0_revive_player_0,Guess I owe you one.,Guess I owe you one.,1600
vox_plr_0_revive_player_1,Sons of bitches got lucky.,They got lucky.,1600
vox_plr_0_revive_player_2,Now I'm mad.,Now I'm mad.,1600
vox_plr_0_revive_player_3,Nice to know you got my back.,Nice to know you got my back.,1600
vox_plr_0_revive_player_4,"Couldn't make it without me, huh?","Couldn't make it without me, huh?",1600
vox_plr_0_roaming_zombies_0,They're heading for the generators!,They're heading for the generators!,1600
vox_plr_0_roaming_zombies_1,We can't let them capture that generator!,We can't let them capture that generator!,1600
vox_plr_0_robot_crush_golden_0,I think this helmet just saved my life!,I think this helmet just saved my life!,1600
vox_plr_0_robot_crush_mech_0,Ha ha! The robot squashed him into the mud!,Ha ha! The robot squashed him into the mud!,1600
vox_plr_0_robot_crush_player_0,I'm down! Robot's foot almost finished me off!,I'm down! Robot's foot almost finished me off!,1600
vox_plr_0_robot_crush_player_1,Help me up! Damn robot almost killed me!,Help me up! Robot almost killed me!,1600
vox_plr_0_robot_crush_zombie_0,Haha! Anyone else see that freak bag get squashed?,Haha! Anyone else see that freak bag get squashed?,1600
vox_plr_0_rspnd_drone_revive_0,"No one else wanted to help, huh?","No one else wanted to help, huh?",1600
vox_plr_0_rspnd_drone_revive_1,"I thought I was done, and you showed up.","I thought I was done, and you showed up.",1600
vox_plr_0_rspnd_drone_revive_2,You're a real lifesaver.,You're a real lifesaver.,1600
vox_plr_0_rspnd_mech_grab_0,Keep your claws off!,Keep your claws off!,1600
vox_plr_0_rspnd_mech_grab_1,It's not me!,It's not me!,1600
vox_plr_0_rspnd_mech_jump_0,Son of a bitch could clear a building!,He could clear a building!,1600
vox_plr_0_sam_dempsey_1_0,"Believe me, little girl, I'll blow this whole site before~I let the Germans keep these weapons.","Believe me, little girl, I'll blow this whole site before~I let the Germans keep these weapons.",1600
vox_plr_0_sam_dempsey_2_0,Let me get back to you on that.,Let me get back to you on that.,1600
vox_plr_0_see_robots_0,"Holy shit, look at those things.",Look at those things.,1600
vox_plr_0_shoot_mech_arm_0,Gotta disable the claw!,Gotta disable the claw!,1600
vox_plr_0_shoot_mech_arm_1,Shoot the arm!,Shoot the arm!,1600
vox_plr_0_shoot_mech_arm_2,Aim for his arm!,Aim for his arm!,1600
vox_plr_0_shoot_mech_head_0,Shoot him in the head!,Shoot him in the head!,1600
vox_plr_0_shoot_mech_head_1,Need a headshot!,Need a headshot!,1600
vox_plr_0_shoot_mech_head_2,Go for the head!,Go for the head!,1600
vox_plr_0_shoot_mech_power_0,Shoot the glowing area! I think it's his power source!,Shoot the glowing area! I think it's his power source!,1600
vox_plr_0_shoot_robot_0,Not gonna take that thing down in a million years!,Not gonna take that thing down in a million years!,1600
vox_plr_0_shoot_robot_1,Weapon Fire Ineffective!,Weapon Fire Ineffective!,1600
vox_plr_0_siren_1st_time_0,"Where I'm from, a siren's never good news.","Where I'm from, a siren's never good news.",1600
vox_plr_0_siren_generic_0,We got more armored freak bags incoming!,We got more armored freak bags incoming!,1600
vox_plr_0_siren_generic_1,Here come the big guys again!,Here come the big guys again!,1600
vox_plr_0_siren_generic_2,Heads up! The armored pus bags are here again!,Heads up! The armored pus bags are here again!,1600
vox_plr_0_srnd_rspnd_to_plr_1_neg_0,Can't you try swinging your sword at him?,Can't you try swinging your sword at him?,1600
vox_plr_0_srnd_rspnd_to_plr_1_neg_1,Don't look to me to bail you out!,Don't look to me to bail you out!,1600
vox_plr_0_srnd_rspnd_to_plr_1_neg_2,"Sorry, Russian. You're gonna have to deal with him on your~own.","Sorry, Russian. You're gonna have to deal with him on your~own.",1600
vox_plr_0_srnd_rspnd_to_plr_1_neg_3,Looks like Nikolai is about to meet his maker.,Looks like Nikolai is about to meet his maker.,1600
vox_plr_0_srnd_rspnd_to_plr_1_neg_4,"You only got yourself to blame, Russian.","You only got yourself to blame, Russian.",1600
vox_plr_0_srnd_rspnd_to_plr_1_neg_5,I think the Russians screwed. They look real hungry.,I think the Russians screwed. They look real hungry.,1600
vox_plr_0_srnd_rspnd_to_plr_1_pos_0,"Stay strong Nikolai, you got this!","Stay strong Nikolai, you got this!",1600
vox_plr_0_srnd_rspnd_to_plr_1_pos_1,We can't let the Russian go down!,We can't let the Russian go down!,1600
vox_plr_0_srnd_rspnd_to_plr_1_pos_2,"Fight your way through them, Nikolai!","Fight your way through them, Nikolai!",1600
vox_plr_0_srnd_rspnd_to_plr_1_pos_3,"Nikolai, don't let him back you into a corner.","Nikolai, don't let him back you into a corner.",1600
vox_plr_0_srnd_rspnd_to_plr_1_pos_4,"Hold on, Russian. I'll try to create a distraction.","Hold on, Russian. I'll try to create a distraction.",1600
vox_plr_0_srnd_rspnd_to_plr_2_neg_0,Looks like Richtofen's got himself in a world of trouble.,Looks like Richtofen's got himself in a world of trouble.,1600
vox_plr_0_srnd_rspnd_to_plr_2_neg_1,I think the German's about to get a whole lot closer to~his undead pals.,I think the German's about to get a whole lot closer to~his undead pals.,1600
vox_plr_0_srnd_rspnd_to_plr_2_neg_2,"You're gonna get what you deserve, Richtofen.","You're gonna get what you deserve, Richtofen.",1600
vox_plr_0_srnd_rspnd_to_plr_2_neg_3,Should we help the German or just stand back and watch?,Should we help the German or just stand back and watch?,1600
vox_plr_0_srnd_rspnd_to_plr_2_neg_4,"It's your fault, German! You started all this!","It's your fault, German! You started all this!",1600
vox_plr_0_srnd_rspnd_to_plr_2_neg_5,"I wouldn't want to be in your shoes right now, Richtofen.","I wouldn't want to be in your shoes right now, Richtofen.",1600
vox_plr_0_srnd_rspnd_to_plr_2_pos_0,They're swarming on Richtofen. We need that German alive.,They're swarming on Richtofen. We need that German alive.,1600
vox_plr_0_srnd_rspnd_to_plr_2_pos_1,We have to help the German. He's the only one who~understands what's happening here.,We have to help the German. He's the only one who~understands what's happening here.,1600
