alias,mature,safe,range
vox_plr_0_wpck_an94_1,"Who doesn't love a light machine gun? Marlton, probably.~Kids are wuss.","Who doesn't love a light machine gun? Marlton, probably.~Kids are wuss.",1250
vox_plr_0_wpck_an94_2,This is as fine a piece of machinery as I ever saw.,This is as fine a piece of machinery as I ever saw.,1250
vox_plr_0_wpck_chicom_0,Dumb name for a gun if you ask me.,Dumb name for a gun if you ask me.,1250
vox_plr_0_wpck_chicom_1,I think I'll call it the Pulverizer. Least until I forget.,I think I'll call it the Pulverizer. Least until I forget.,1250
vox_plr_0_wpck_chicom_2,I should try and come up with a more manly name for this.,I should try and come up with a more manly name for this.,1250
vox_plr_0_wpck_dsr50_0,Why would I want to be looking down at itty bitty scope?,Why would I want to be looking down at itty bitty scope?,1250
vox_plr_0_wpck_dsr50_1,Think I don't know crap when I see it?,Think I don't know crap when I see it?,1250
vox_plr_0_wpck_dsr50_2,"Come on, box. Help me out here.","Come on, box. Help me out here.",1250
vox_plr_0_wpck_duel57_0,I'll hit with the left. I'll hit with the right. Either~way you're going down.,I'll hit with the left. I'll hit with the right. Either~way you're going down.,1250
vox_plr_0_wpck_duel57_1,Two guns are better than one. Can't argue with that.,Two guns are better than one. Can't argue with that.,1250
vox_plr_0_wpck_duel57_2,"Hell, I could juggle three if I needed to.","Hell, I could juggle three if I needed to.",1250
vox_plr_0_wpck_emp_0,I prefer my grenades the old-fashioned way. What the hell?,I prefer my grenades the old-fashioned way. What the hell?,1250
vox_plr_0_wpck_emp_1,I think these things do something to the brain.,I think these things do something to the brain.,1250
vox_plr_0_wpck_emp_2,"I like real big explosions, not this pussy pulse piss.","I like real big explosions, not this pussy pulse piss.",1250
vox_plr_0_wpck_fal_0,You kidding me? I want a refund.,You kidding me? I want a refund.,1250
vox_plr_0_wpck_fal_1,I do better just throw them bullets at them.,I do better just throw them bullets at them.,1250
vox_plr_0_wpck_fal_2,"You got no business giving me shit like this, box.","You got no business giving me shit like this, box.",1250
vox_plr_0_wpck_favorite_0,I'm through gambling on that damn box. I'm happy with~this.,I'm through gambling on that damn box. I'm happy with~this.,1250
vox_plr_0_wpck_favorite_1,Take my money. Give me this.,Take my money. Give me this.,1250
vox_plr_0_wpck_favorite_2,I'm done gambling. Give me this. I'm happy.,I'm done gambling. Give me this. I'm happy.,1250
vox_plr_0_wpck_galil_0,"You read my mind, box.","You read my mind, box.",1250
vox_plr_0_wpck_galil_1,"This is more my style. Point, shoot, thing goes dead.","This is more my style. Point, shoot, thing goes dead.",1250
vox_plr_0_wpck_galil_2,Bring out your dad!,Bring out your dad!,1250
vox_plr_0_wpck_hamr_0,I will hammer those stink stumblers into the dirt!,I will hammer those stink stumblers into the dirt!,1250
vox_plr_0_wpck_hamr_1,This is gonna be a whole lot of fun.,This is gonna be a whole lot of fun.,1250
vox_plr_0_wpck_hamr_2,"My name is Russman. Fear me, corpse heads.","My name is Russman. Fear me, corpse heads.",1250
vox_plr_0_wpck_judge_0,The Executioner? I knew an Executioner once. Real nice~guy.,The Executioner? I knew an Executioner once. Real nice~guy.,1250
vox_plr_0_wpck_judge_1,Stu always wanted one of these. Amongst other things.,Stu always wanted one of these. Amongst other things.,1250
vox_plr_0_wpck_judge_2,Rock and roll will never die. Sure is old though.,Rock and roll will never die. Sure is old though.,1250
vox_plr_0_wpck_kap_0,Do I look like I'm in the mood for your shitbox?,Do I look like I'm in the mood for your shitbox?,1250
vox_plr_0_wpck_kap_1,"Box, you are in serious danger of going on the fire.","Box, you are in serious danger of going on the fire.",1250
vox_plr_0_wpck_kap_2,Russman is less than impressed. A lot less.,Russman is less than impressed. A lot less.,1250
vox_plr_0_wpck_knife_0,Knives that fire. What next? A hat that cuts hair?,Knives that fire. What next? A hat that cuts hair?,1250
vox_plr_0_wpck_knife_1,I really don't see what's appealing about these things.,I really don't see what's appealing about these things.,1250
vox_plr_0_wpck_knife_2,"I can see myself just being left with the handle. Mmm, I'm~good.","I can see myself just being left with the handle. Mmm, I'm~good.",1250
vox_plr_0_wpck_lsat_0,Now that is something I can really enjoy.,Now that is something I can really enjoy.,1250
vox_plr_0_wpck_lsat_1,"Less time reloading, more time killing.","Less time reloading, more time killing.",1250
vox_plr_0_wpck_lsat_2,I'm gonna burn through some ammo with this. Can't wait!,I'm gonna burn through some ammo with this. Can't wait!,1250
vox_plr_0_wpck_m1216_0,"Long time since I've known the love of a good woman. Or~any woman. Hey, Misty! I got an idea!","Long time since I've known the love of a good woman. Or~any woman. Hey, Misty! I got an idea!",1250
vox_plr_0_wpck_m1216_1,"You can have this, Misty, as soon as you pry it from my~cold, dead hands.","You can have this, Misty, as soon as you pry it from my~cold, dead hands.",1250
vox_plr_0_wpck_m1216_2,"Girl, the guns ain't no fun.","Girl, the guns ain't no fun.",1250
vox_plr_0_wpck_m32_0,"Well, color me surprised. I love this gun.","Well, color me surprised. I love this gun.",1250
vox_plr_0_wpck_m32_1,I'd do a little happy dance if I still had cartilage in my~knees.,I'd do a little happy dance if I still had cartilage in my~knees.,1250
vox_plr_0_wpck_m32_2,"Don't worry your pretty little head, Misty. Russman is~bringing the heat.","Don't worry your pretty little head, Misty. Russman is~bringing the heat.",1250
vox_plr_0_wpck_m82a1_0,Fortune smiles on the brave and the old.,Fortune smiles on the brave and the old.,1250
vox_plr_0_wpck_m82a1_1,I can hardly wait to turn this baby loose.,I can hardly wait to turn this baby loose.,1250
vox_plr_0_wpck_m82a1_2,"Assault rifle, huh? Good enough for this old man.","Assault rifle, huh? Good enough for this old man.",1250
vox_plr_0_wpck_m82a1_3,I never did care much for scopes.,I never did care much for scopes.,1250
vox_plr_0_wpck_m82a1_4,Sniper rifle? I don't care about shooting shit a half mile~away.,Sniper rifle? I don't care about shooting shit a half mile~away.,1250
vox_plr_0_wpck_m82a1_5,"You think I want to look at those freaks close up? No~thanks, pal.","You think I want to look at those freaks close up? No~thanks, pal.",1250
vox_plr_0_wpck_m8a1_0,Good things come to those who wait. And I have done my~share of waiting.,Good things come to those who wait. And I have done my~share of waiting.,1250
vox_plr_0_wpck_m8a1_1,I can walk tall and feel good with this little lady on my~arm.,I can walk tall and feel good with this little lady on my~arm.,1250
vox_plr_0_wpck_m8a1_2,Part of me really likes this. Can you guess which part?,Part of me really likes this. Can you guess which part?,1250
vox_plr_0_wpck_monkey_0,What kind of person straps explosives to a monkey? My kind~of person.,What kind of person straps explosives to a monkey? My kind~of person.,1250
vox_plr_0_wpck_monkey_1,"Come here, you little shit. You're my monkey now.","Come here, you little shit. You're my monkey now.",1250
vox_plr_0_wpck_monkey_2,Don't get attached. You ain't gonna be around much longer.,Don't get attached. You ain't gonna be around much longer.,1250
vox_plr_0_wpck_pdw57_0,Bit small for my tastes. I prefer something a little~beefier.,Bit small for my tastes. I prefer something a little~beefier.,1250
vox_plr_0_wpck_pdw57_1,"PDW? Ah, I can't be bothered squinting to read. I just try~it out.","PDW? Ah, I can't be bothered squinting to read. I just try~it out.",1250
vox_plr_0_wpck_pdw57_2,You think a man like me wants to be seen with a teeny~weeny little shooter?,You think a man like me wants to be seen with a teeny~weeny little shooter?,1250
vox_plr_0_wpck_python_0,Let's go wake up the dead and put them to sleep.,Let's go wake up the dead and put them to sleep.,1250
vox_plr_0_wpck_python_1,"Ah, the finisher. I came up with that. What's it really~called?","Ah, the finisher. I came up with that. What's it really~called?",1250
vox_plr_0_wpck_python_2,There will be holes where once were heads.,There will be holes where once were heads.,1250
vox_plr_0_wpck_ray_0,"Now you're learning, box. Keep the good stuff coming.","Now you're learning, box. Keep the good stuff coming.",1250
vox_plr_0_wpck_ray_1,How big is this box anyway?,How big is this box anyway?,1250
vox_plr_0_wpck_ray_2,Looks like I'm gonna microwave the little bastards.,Looks like I'm gonna microwave the little bastards.,1250
vox_plr_0_wpck_rpd_0,I'm gonna shake the bones right out of they skin.,I'm gonna shake the bones right out of they skin.,1250
vox_plr_0_wpck_rpd_1,Rapidly Punitive Destruction. Is that right?,Rapidly Punitive Destruction. Is that right?,1250
vox_plr_0_wpck_rpd_2,This'll wake up the neighborhood. Not before I kill him.,This'll wake up the neighborhood. Not before I kill him.,1250
vox_plr_0_wpck_rpg_0,"Ooh, whoa, now we're cooking.","Ooh, whoa, now we're cooking.",1250
vox_plr_0_wpck_rpg_1,Sticks and stones just break bones. This will destroy!,Sticks and stones just break bones. This will destroy!,1250
vox_plr_0_wpck_rpg_2,Ha! An RPG is fine by me.,Ha! An RPG is fine by me.,1250
vox_plr_0_wpck_saiga12_0,I feel I should say something. Anything.,I feel I should say something. Anything.,1250
vox_plr_0_wpck_saiga12_1,"Hey Misty, what would you do for a gun like this?","Hey Misty, what would you do for a gun like this?",1250
vox_plr_0_wpck_saiga12_2,Funny shotgun. Whatever happened to the good old double~barrel?,Funny shotgun. Whatever happened to the good old double~barrel?,1250
vox_plr_0_wpck_sidr_0,"You making fun of me, box?","You making fun of me, box?",1250
vox_plr_0_wpck_sidr_1,"Do you think I'm stupid, box? I know you're holding the~good stuff.","Do you think I'm stupid, box? I know you're holding the~good stuff.",1250
vox_plr_0_wpck_sidr_2,What is that? Ages 5 to 10?,What is that? Ages 5 to 10?,1250
vox_plr_0_wpck_type25_0,Hey freaks! You scared yet? You damn well should be!,Hey freaks! You scared yet? You damn well should be!,1250
vox_plr_0_wpck_type25_1,These old bones ain't ever gonna tire of this.,These old bones ain't ever gonna tire of this.,1250
vox_plr_0_wpck_type25_2,What more could I ask for? Another one?,What more could I ask for? Another one?,1250
vox_plr_0_wpck_x95l_0,"Simple but effective, like most of the women in my life.","Simple but effective, like most of the women in my life.",1250
vox_plr_0_wpck_x95l_1,"When a man is tired of guns, he is tired of life.","When a man is tired of guns, he is tired of life.",1250
vox_plr_0_wpck_x95l_2,"You holding out on me, box? You must have something~better.","You holding out on me, box? You must have something~better.",1250
vox_plr_1_ammo_low_0,I've almost got more balls than bullets.,I've almost got more balls than bullets.,1250
vox_plr_1_ammo_low_1,"Oh, I think I shot myself out a little too fast here.","Oh, I think I shot myself out a little too fast here.",1250
vox_plr_1_ammo_low_2,"Oh, nuts!","Oh, nuts!",1250
vox_plr_1_ammo_low_3,"Hey, Russ! Got any spare lead?","Hey, Russ! Got any spare lead?",1250
vox_plr_1_ammo_low_4,"Come on, voice guy! Throw us a Max Ammo!","Come on, voice guy! Throw us a Max Ammo!",1250
vox_plr_1_ammo_out_0,"I'd call this a coincidence, but this happens way too~often.","I'd call this a coincidence, but this happens way too~often.",1250
vox_plr_1_ammo_out_1,Ah! Did someone steal my ammo?!,Ah! Did someone steal my ammo?!,1250
vox_plr_1_ammo_out_2,"Come on, voice! Help me!","Come on, voice! Help me!",1250
vox_plr_1_ammo_out_3,Maybe there's some loose shells on the ground!,Maybe there's some loose shells on the ground!,1250
vox_plr_1_ammo_out_4,"Should I stay still? Hey, maybe they won't notice me.","Should I stay still? Hey, maybe they won't notice me.",1250
vox_plr_1_ammo_out_5,I will fight to the death. Just hoping it's not mine.,I will fight to the death. Just hoping it's not mine.,1250
vox_plr_1_anim_intro1_0,I don't understand.,I don't understand.,1250
vox_plr_1_anim_intro10_0,They'd kill me if they knew.,They'd kill me if they knew.,1250
vox_plr_1_anim_intro19_0,What do we do now?,What do we do now?,1250
vox_plr_1_anim_intro2_0,Why are you doing this? Why me?,Why are you doing this? Why me?,1250
vox_plr_1_anim_intro21_0,"What do you mean, accept our fate? I don't understand!","What do you mean, accept our fate? I don't understand!",1250
vox_plr_1_anim_intro26_0,Have we been here before?,Have we been here before?,1250
vox_plr_1_anim_intro3_0,Travel where? Don't you get it? There's nothing left!,Travel where? Don't you get it? There's nothing left!,1250
vox_plr_1_anim_intro4_0,How did you?,How did you?,1250
vox_plr_1_anim_intro5_0,"What? What do you mean, man the rift?","What? What do you mean, man the rift?",1250
vox_plr_1_anim_intro6_0,"Well, maybe I don't wanna. Huh? Did you think of that?","Well, maybe I don't wanna. Huh? Did you think of that?",1250
vox_plr_1_anim_intro7_0,No! No!,No! No!,1250
vox_plr_1_anim_intro8_0,"Oh, you can't tell them about the flesh! What I did!","Oh, you can't tell them about the flesh! What I did!",1250
vox_plr_1_anim_intro9_0,They'd kill me if they knew.,They'd kill me if they knew.,1250
vox_plr_1_box_move_0,"Oh, it's aliens. It's got to be aliens.","Oh, it's aliens. It's got to be aliens.",1250
vox_plr_1_box_move_1,I guess I'll be following then.,I guess I'll be following then.,1250
vox_plr_1_box_move_2,"Hey, did that laugh have a German accent? Hey, you all~heard that voice, right?","Hey, did that laugh have a German accent? Hey, you all~heard that voice, right?",1250
vox_plr_1_box_move_3,"You can run, but you can't hide!","You can run, but you can't hide!",1250
vox_plr_1_box_move_4,Why now?,Why now?,1250
vox_plr_1_build_add_0,"If I just push these parts together, it'll... Ah, shit!~Oh, did I break it?","If I just push these parts together, it'll... Ah, shit!~Oh, did I break it?",1250
vox_plr_1_build_add_1,Can't we just get the geek to put all this shit together?,Can't we just get the geek to put all this shit together?,1250
vox_plr_1_build_add_2,Fits like a glove. On a fucking foot!,Fits like a glove. Yeah. On a foot!,1250
vox_plr_1_build_final_0,"Hey, it's a, uh, what do you call it? Yeah, one of those.","Hey, it's a, uh, what do you call it? Yeah, one of those.",1250
vox_plr_1_build_final_1,It's just what I've always wanted. What is it?,It's just what I've always wanted. What is it?,1250
vox_plr_1_build_final_2,I reckon this is just about done.,I reckon this is just about done.,1250
