alias,mature,safe,range
vox_plr_0_plane_takeoff_0,Which one of us is steering this thing?,Which one of us is steering this thing?,1250
vox_plr_0_plane_takeoff_1,Get this heap airborne!,Get this heap airborne!,1250
vox_plr_0_portal_clue_0,This is fucking freaky shit. There's like holes in the~walls.,There was a doorway of some kind and I can't find it now.,1250
vox_plr_0_portal_clue_1,There was a doorway of some kind and I can't find it now.,There was a doorway of some kind and I can't find it now.,1250
vox_plr_0_portal_clue_2,There was a doorway of some kind and I can't find it now.,There was a doorway of some kind and I can't find it now.,1250
vox_plr_0_power_off_0,"Okay, I guess that blew something out.","Okay, I guess that blew something out.",1250
vox_plr_0_power_on_0,We're in business now. Power's on.,We're in business now. Power's on.,1250
vox_plr_0_powerup_ammo_0,That's a fantastic payday.,That's a fantastic payday.,1250
vox_plr_0_powerup_ammo_1,"Magic bullets? Sure, I'll take your magic bullets.","Magic bullets? Sure, I'll take your magic bullets.",1250
vox_plr_0_powerup_ammo_2,We got more lead than we know what to do with.,We got more lead than we know what to do with.,1250
vox_plr_0_powerup_carp_0,They're only gonna tear it right down anyway.,They're only gonna tear it right down anyway.,1250
vox_plr_0_powerup_carp_1,Looks like we caught a break. Boards are going back up.,Looks like we caught a break. Boards are going back up.,1250
vox_plr_0_powerup_carp_2,"Why don't you tell me again why this makes sense, Weasel?","Why don't you tell me again why this makes sense, Weasel?",1250
vox_plr_0_powerup_double_0,Who's gonna turn down the chance to double their money?,Who's gonna turn down the chance to double their money?,1250
vox_plr_0_powerup_double_1,I think the odds are starting to move in our favor.,I think the odds are starting to move in our favor.,1250
vox_plr_0_powerup_double_2,Wow! Looks like we have a winner!,Wow! Looks like we have a winner!,1250
vox_plr_0_powerup_firesale_0,Load up! The box is giving out free stuff!,Load up! The box is giving out free stuff!,1250
vox_plr_0_powerup_firesale_1,Let's find that fucking box before the sale's over.,Let's find that box before the sale's over.,1250
vox_plr_0_powerup_firesale_2,We got a bit of luck. Box has given out rascals for free.,We got a bit of luck. Box has given out rascals for free.,1250
vox_plr_0_powerup_insta_0,I may just go bare knuckle on these fuckwits.,I may just go bare knuckle on these punks.,1250
vox_plr_0_powerup_insta_1,Now's a good time to pick a fight.,Now's a good time to pick a fight.,1250
vox_plr_0_powerup_insta_2,Never hurts to have a little luck on your side.,Never hurts to have a little luck on your side.,1250
vox_plr_0_powerup_nuke_0,"Oh, fucking hell! That was a big one!",Whoa! That was a big one!,1250
vox_plr_0_powerup_nuke_1,That damn deer took off the roof!,That almost took the roof off.,1250
vox_plr_0_powerup_nuke_2,That was a fucking blast and then some more.,That was a big ol' blast and then some.,1250
vox_plr_0_powerup_vo_carpenter_0,Carpenter!,Carpenter!,1250
vox_plr_0_powerup_vo_double_points_0,Double Points.,Double Points.,1250
vox_plr_0_powerup_vo_firesale_0,Fire Sale.,Fire Sale.,1250
vox_plr_0_powerup_vo_insta-kill_0,Insta-Kill,Insta-Kill,1250
vox_plr_0_powerup_vo_max_ammo_0,Max Ammo.,Max Ammo.,1250
vox_plr_0_powerup_vo_nuke_0,Kaboom!,Kaboom!,1250
vox_plr_0_purgatory_finn_var1_0,"This is all just a game, isn't it? A big, twisted, fucked~up game.","This is all just a game isn't it? A big, twisted, messed~up game.",1250
vox_plr_0_purgatory_finn_var1_1,What am I supposed to do? Come to some great realization~about my life?,What am I supposed to do? Come to some great realization~about my life?,1250
vox_plr_0_purgatory_finn_var1_2,I'm gonna throw myself to the ground and beg for~forgiveness.,I'm gonna throw myself to the ground and beg for~forgiveness.,1250
vox_plr_0_purgatory_finn_var1_3,I got news for you. It's not gonna happen.,I got news for you. It's not gonna happen.,1250
vox_plr_0_purgatory_finn_var2_0,It can't be like this forever. There has to be a way to~break the cycle.,It can't be like this forever. There has to be a way to~break the cycle.,1250
vox_plr_0_purgatory_finn_var2_1,What did I do wrong? How do I put things right?,What did I do wrong? How do I put things right?,1250
vox_plr_0_purgatory_finn_var2_2,What the hell do you want from me?,What do you want from me?,1250
vox_plr_0_purgatory_finn_var3_0,I want to know the truth. I want to know who's behind~this. What they want.,I want to know the truth. I want to know who's behind~this. What they want.,1250
vox_plr_0_purgatory_finn_var3_1,Is it because of the guard we shanked? What was so special~about him? What made him different?,Is it because of the guard we shanked? What was so special~about him? What made him different?,1250
vox_plr_0_purgatory_finn_var3_2,"I can't change the past. I wish I could, but I just can't.","I can't change the past. I wish I could, but I just can't.",1250
vox_plr_0_purgatory_finn_var4_0,How many more times?,How many more times?,1250
vox_plr_0_purgatory_finn_var4_1,What do I need to understand? This is some kind of black~magic voodoo shit.,"What do I need to understand? Is it some kind of black~magic voodoo, or what?",1250
vox_plr_0_purgatory_finn_var4_2,Did someone make this all happen? The warden? Was it that~stuff at his office that caused all this?,Did someone make this all happen? The warden? Was it that~stuff at his office that caused all this?,1250
vox_plr_0_rebuild_boards_0,The Irish built half this fucking country anyway.,The Irish built half this country anyway.,1250
vox_plr_0_rebuild_boards_1,I don't expect that'll keep him out for long.,I don't expect that'll keep him out for long.,1250
vox_plr_0_response_map_0,What does it mean? And who put it there?,What does it mean? And who put it there?,1250
vox_plr_0_revive_player_0,"I got you, pal.","I got you, pal.",1250
vox_plr_0_revive_player_1,Dying's the easy way out.,Dying's the easy way out.,1250
vox_plr_0_revive_player_2,Don't you have a little accident or something?,Don't you have a little accident or something?,1250
vox_plr_0_revive_player_3,"Believe me, I know how that feels.","Believe me, I know how that feels.",1250
vox_plr_0_revive_player_4,You wanna be more careful.,You wanna be more careful.,1250
vox_plr_0_scare_react_0,Fuck me!,Jeez!,1250
vox_plr_0_scare_react_1,What the fuck?,What the?,1250
vox_plr_0_scare_react_2,I fuckin' jumped that time!,I jumped that time.,1250
vox_plr_0_secret_poster_0,"Well, look at that. Someone's been keeping secrets.","Well, look at that. Someone's been keeping secrets.",1250
vox_plr_0_sidequest_all_parts_0,We're done running around. Let's get all this stuff up to~the roof.,We're done running around. Let's get all this stuff up to~the roof.,1250
vox_plr_0_sidequest_engine_0,"Here's the engine, boys. Now what?","Here's the engine, boys. Now what?",1250
vox_plr_0_sidequest_key_0,Looks like we need to find the key.,Looks like we need to find the key.,1250
vox_plr_0_sidequest_key_1,Lockdown! We need a key!,Lockdown! We need a key!,1250
vox_plr_0_sidequest_key_2,That ain't opening without a key.,That ain't opening without a key.,1250
vox_plr_0_sidequest_key_3,"Alright, let's go find the key.","Alright, let's go find the key.",1250
vox_plr_0_sidequest_key_response_0,"Hey fellas, here's the key!","Hey fellas, here's the key!",1250
vox_plr_0_sidequest_key_response_1,At least we got ourselves a key now.,At least we got ourselves a key now.,1250
vox_plr_0_sidequest_key_response_2,"Hey guys, they found us the key.","Hey guys, they found us the key.",1250
vox_plr_0_sidequest_key_response_3,"Guys, I found the key.","Guys, I found the key.",1250
vox_plr_0_sidequest_oxygen_0,"Alright, that's the oxygen tanks taken care of.","Alright, that's the oxygen tanks taken care of.",1250
vox_plr_0_sidequest_parts1_prog_0,"Okay, only four more parts to find.","Okay, only four more parts to find.",1250
vox_plr_0_sidequest_parts2_prog_0,"Two down, three to go.","Two down, three to go.",1250
vox_plr_0_sidequest_parts3_prog_0,Nice work. We just need two more.,Nice work. We just need two more.,1250
vox_plr_0_sidequest_parts4_prog_0,There's only one more part to find. Now let's go get it.,There's only one more part to find. Now let's go get it.,1250
vox_plr_0_sidequest_rigging_0,I got the rigging. What's next?,I got the rigging. What's next?,1250
vox_plr_0_sidequest_roof_nag_0,Shouldn't we haul this stuff up to the roof?,Shouldn't we haul this stuff up to the roof?,1250
vox_plr_0_sidequest_sheets_0,"Hey, I found the sheets, guys.","Hey, I found the sheets, guys.",1250
vox_plr_0_sidequest_valves_0,I found one of the parts. It's the control valves.,I found one of the parts. It's the control valves.,1250
vox_plr_0_start_1_finn_0,What the fuck is going on?,What's going on?,1250
vox_plr_0_start_1_finn_1,Where is everybody? Am I the only one here?,Where is everybody? Am I the only one here?,1250
vox_plr_0_start_1_finn_2,"Well, fuck them. Because I'm getting out. Even if I have~to build that fucking plane by myself.","Alright, forget them. I'm getting out. Even if I have to~build that plane by myself.",1250
vox_plr_0_start_1_oh_shit11_0,I'll give you a reason. It's all the Weasel's fault.,I'll give you a reason. It's all the Weasel's fault.,1250
vox_plr_0_start_1_oh_shit2_0,Holy shit! Look! It's our bodies!,Holy cow! Look! It's our bodies!,1250
vox_plr_0_start_1_oh_shit6_0,"Alright, alright, slow down, slow down. Let's think about~this. There's gotta be an explanation.","Alright, alright, slow down, slow down. Let's think about~this. There's gotta be an explanation.",1250
vox_plr_0_start_2_2_3_players_0,"If it wasn't us, who built the plane?","If it wasn't us, who built the plane?",1250
vox_plr_0_start_2_4_player_0,This is deja vu! Didn't this happen already?,This is deja vu! Didn't this happen already?,1250
vox_plr_0_start_2_4_player_1,Did we just die?,Did we just die?,1250
vox_plr_0_start_2_finn_0,Back here? What is going on?,Back here? What is going on?,1250
vox_plr_0_start_2_oh_shit10_0,What makes you so sure it's different anywhere else?,What makes you so sure it's different anywhere else?,1250
vox_plr_0_start_2_oh_shit13_0,"Listen, I think Weasel's right. I don't want to hang~around and see what other weird shit's gonna happen.","Listen, I think Weasel's right. I don't want to hang~around and see what other weird shit's gonna happen.",1250
vox_plr_0_start_2_oh_shit16_0,Anyone got any idea why there's fucking corpses running~around Alcatraz?,Anyone got any idea why there's corpses running around~Alcatraz?,1250
vox_plr_0_start_3_oh_shit16_0,"Why? If we're already dead, what's the worst that can~happen?","Why? If we're already dead, what's the worst that can~happen?",1250
vox_plr_0_start_trap_1,This oughta thin the hurt out a little.,This oughta thin the hurt out a little.,1250
vox_plr_0_start_trap_2,This'll take care of a few of them.,This'll take care of a few of them.,1250
vox_plr_0_surrounded_respond_to_plr_1_0,"Fuck, Sal! What went wrong?","What went wrong, Sal?",1250
vox_plr_0_surrounded_respond_to_plr_1_1,"Sorry, Sal. Take your shit out of luck.",What can I say? I got enough on my own plate.,1250
vox_plr_0_surrounded_respond_to_plr_1_2,"Take it to him, Sal!","Take it to him, Sal!",1250
vox_plr_0_surrounded_respond_to_plr_1_3,"I think you're screwed, Sal! Sorry, man.","I think you're screwed, Sal! Sorry, man.",1250
vox_plr_0_surrounded_respond_to_plr_1_4,"Hold tight, I'll try to bail you out!","Hold tight, I'll try to bail you out!",1250
vox_plr_0_surrounded_respond_to_plr_2_0,"Enjoying the danger, Billy?","Enjoying the danger, Billy?",1250
vox_plr_0_surrounded_respond_to_plr_2_1,"That weren't what you planned, was it?","That weren't what you planned, was it?",1250
vox_plr_0_surrounded_respond_to_plr_2_2,"Billy Surrounded! Haha, this should be good!","Billy Surrounded! Haha, this should be good!",1250
vox_plr_0_surrounded_respond_to_plr_2_3,"You can take them, Billy! I put money on it!","You can take them, Billy! I put money on it!",1250
vox_plr_0_surrounded_respond_to_plr_2_4,They better back off before they make Billy angry!,They better back off before they make Billy angry!,1250
vox_plr_0_surrounded_respond_to_plr_2_5,"I'll help if I can, Billy!","I'll help if I can, Billy!",1250
vox_plr_0_surrounded_respond_to_plr_2_6,"Hang in there, Billy Boy!","Hang in there, Billy Boy!",1250
vox_plr_0_surrounded_respond_to_plr_3_0,Weasel's about to get jacked the fuck up.,Weasel's about to get hammered.,1250
vox_plr_0_surrounded_respond_to_plr_3_1,"Weasel, pay attention! That's what happens when you don't!","Weasel, pay attention! That's what happens when you don't!",1250
vox_plr_0_surrounded_respond_to_plr_3_2,"Uh-oh. Weasel, they look hungry.","Uh-oh. Weasel, they look hungry.",1250
vox_plr_0_surrounded_respond_to_plr_3_3,Someone wanna go save Weasel's ass?,Weasel! You're on your own!,1250
vox_plr_0_surrounded_respond_to_plr_3_4,"Oh, sorry, man. I think your days are numbered.","Oh, sorry, man. I think your days are numbered.",1250
vox_plr_0_trailer_vo_2_0,You better be right this time.,You better be right this time.,1250
vox_plr_0_trailer_vo_6_0,"Listen, I still ain't too sure about this plan.","Listen, I still ain't too sure about this plan.",1250
vox_plr_0_use_gondola_0,It sure feels good to get a break.,It sure feels good to get a break.,1250
vox_plr_0_use_gondola_1,"Okay, now we're moving!","Okay, now we're moving!",1250
vox_plr_0_use_gondola_2,It's time to go!,It's time to go!,1250
vox_plr_0_use_gondola_3,This ship has sailed!,This ship has sailed!,1250
