alias,mature,safe,range
vox_plr_0_map_in_diner4_0,"Just once, I'd like to find me a ham steak.","Just once, I'd like to find me a ham steak.",1250
vox_plr_0_map_in_farm1_0,Secret ass hillbilly house in the corn? No thank you.,Secret ass hillbilly house in the corn? No thank you.,1250
vox_plr_0_map_in_farm2_0,"Oh, I can never get too many creepy abandoned barns.","Oh, I can never get too many creepy abandoned barns.",1250
vox_plr_0_map_in_farm3_0,"Yeah, this here's just as filthy a hovel as it was the~first couple of times I come through here.","Yeah, this here's just as filthy a hovel as it was the~first couple of times I come through here.",1250
vox_plr_0_map_in_farm4_0,"Oh, ain't this rat trap grand?","Oh, ain't this rat trap grand?",1250
vox_plr_0_map_in_fog_0,I smell howly thingies.,I smell howly thingies.,1250
vox_plr_0_map_in_fog_1,"Cold, wet, sciatica acting up. Damn.","Cold, wet, sciatica acting up. Damn.",1250
vox_plr_0_map_in_fog_2,Hate the feel of this fog.,Hate the feel of this fog.,1250
vox_plr_0_map_in_fog_3,Can't see squat in this mist.,Can't see squat in this mist.,1250
vox_plr_0_map_in_fog_4,What's that? I heard something.,What's that? I heard something.,1250
vox_plr_0_map_in_power1_0,What's that sign say? Electric Station?,What's that sign say? Electric Station?,1250
vox_plr_0_map_in_power2_0,"Oh, great! The place with all the places for crapsacks to~hide!","Oh, great! The place with all the places for crapsacks to~hide!",1250
vox_plr_0_map_in_power3_0,I don't like the class of people who frequent this rot~hole.,I don't like the class of people who frequent this rot~hole.,1250
vox_plr_0_map_in_power4_0,"Oh, get ready for the runaround.","Oh, get ready for the runaround.",1250
vox_plr_0_map_in_town1_0,"Okay, a real town at last. Maybe there's some place I can~catch some shut-eye.","Okay, a real town at last. Maybe there's some place I can~catch some shut-eye.",1250
vox_plr_0_map_in_town2_0,This town's deader than my prostate.,This town's deader than my prostate.,1250
vox_plr_0_map_in_town3_0,Just a bed. It's all Russman ever wanted was a bed. And~power.,Just a bed. It's all Russman ever wanted was a bed. And~power.,1250
vox_plr_0_map_in_town4_0,Find a nice quiet hole and curl up with a bottle of hoots.,Find a nice quiet hole and curl up with a bottle of hoots.,1250
vox_plr_0_map_in_tunnel1_0,"Uh-huh. Come on into the Dark Tunnel, Russman. I'm sure~there ain't no zombies in there.","Uh-huh. Come on into the Dark Tunnel, Russman. I'm sure~there ain't no zombies in there.",1250
vox_plr_0_map_in_tunnel2_0,Dark hole on the side of a hill? What could possibly go~wrong?,Dark hole on the side of a hill? What could possibly go~wrong?,1250
vox_plr_0_map_in_tunnel3_0,Tunnels. Why does it always have to be tunnels?,Tunnels. Why does it always have to be tunnels?,1250
vox_plr_0_map_in_tunnel4_0,"Long, slow walk through hell.","Long, slow walk through hell.",1250
vox_plr_0_map_out_1forest_0,Got pine needles in my socks!,Got pine needles in my socks!,1250
vox_plr_0_map_out_2forest_0,All them trees look the same to Russman.,All them trees look the same to Russman.,1250
vox_plr_0_map_out_bridge_0,I forgot to spit off the edge of the bridge for good luck.,I forgot to spit off the edge of the bridge for good luck.,1250
vox_plr_0_map_out_bus_0,"So long, rat hole!","So long, rat hole!",1250
vox_plr_0_map_out_corn_0,Glad to be rid of that corn.,Glad to be rid of that corn.,1250
vox_plr_0_map_out_diner_0,Never got me no pie either.,Never got me no pie either.,1250
vox_plr_0_map_out_farm_0,Why would you ever live this far from the action?,Why would you ever live this far from the action?,1250
vox_plr_0_map_out_fog_0,Glad to be out of there.,Glad to be out of there.,1250
vox_plr_0_map_out_fog_1,"Later for you, holly thingies!","Later for you, holly thingies!",1250
vox_plr_0_map_out_fog_2,Gonna take an hour for my clothes to dry out.,Gonna take an hour for my clothes to dry out.,1250
vox_plr_0_map_out_fog_3,"Ugh, that smells never coming out of this shirt.","Ugh, that smells never coming out of this shirt.",1250
vox_plr_0_map_out_fog_4,I need to warm up the old man's hip.,I need to warm up the old man's hip.,1250
vox_plr_0_map_out_power_0,It's too bad we had to leave. That was so much fun.,It's too bad we had to leave. That was so much fun.,1250
vox_plr_0_map_out_town_0,"Ugh, no sleep for the wicked.","Ugh, no sleep for the wicked.",1250
vox_plr_0_map_out_tunnel_0,Glad to be back in the light.,Glad to be back in the light.,1250
vox_plr_0_nomoney_box_0,"That's okay, I don't need your devilish tricks no how.","That's okay, I don't need your devilish tricks no how.",1250
vox_plr_0_nomoney_door_0,Looks like this old man won't be rolling home today.,Looks like this old man won't be rolling home today.,1250
vox_plr_0_nomoney_door_1,Crap! There's a damn price on everything these days!,Crap! There's a damn price on everything these days!,1250
vox_plr_0_nomoney_door_2,I remember when this used to only cost a dime.,I remember when this used to only cost a dime.,1250
vox_plr_0_nomoney_door_3,Where did I leave my cash?,Where did I leave my cash?,1250
vox_plr_0_nomoney_door_4,"Oh man, Russman, out of cash.","Oh man, Russman, out of cash.",1250
vox_plr_0_nomoney_generic_0,I remember when this used to only cost a dime.,I remember when this used to only cost a dime.,1250
vox_plr_0_nomoney_generic_1,Where did I leave my cash?,Where did I leave my cash?,1250
vox_plr_0_nomoney_generic_2,"Oh man, Russman, out of cash.","Oh man, Russman, out of cash.",1250
vox_plr_0_nomoney_perk_0,"I want some drink, you stupid machine. I don't care if I~ain't got no money.","I want some drink, you stupid machine. I don't care if I~ain't got no money.",1250
vox_plr_0_nomoney_weapon_0,Russman's flat busted. No gun for me.,Russman's flat busted. No gun for me.,1250
vox_plr_0_oh_shit_0,There ain't enough of you to put down this old man.,There ain't enough of you to put down this old man.,1250
vox_plr_0_oh_shit_1,I shall fear no evil!,I shall fear no evil!,1250
vox_plr_0_oh_shit_10,I spit on you! Now do something about it!,I spit on you! Now do something about it!,1250
vox_plr_0_oh_shit_11,Things look sad for this old man.,Things look sad for this old man.,1250
vox_plr_0_oh_shit_12,The day you can kill me is the day that don't exist!,The day you can kill me is the day that don't exist!,1250
vox_plr_0_oh_shit_13,I ain't afraid of you. I ain't afraid of all of you.,I ain't afraid of you. I ain't afraid of all of you.,1250
vox_plr_0_oh_shit_14,"I'm too old to die, so I'm not gonna do it!","I'm too old to die, so I'm not gonna do it!",1250
vox_plr_0_oh_shit_2,"I'd be afraid, except I ain't never afraid of nothing.","I'd be afraid, except I ain't never afraid of nothing.",1250
vox_plr_0_oh_shit_3,Surrounded again. Good.,Surrounded again. Good.,1250
vox_plr_0_oh_shit_4,"Oh, looks like shit's getting grim for the old Russman.","Oh, looks like shit's getting grim for the old Russman.",1250
vox_plr_0_oh_shit_5,I've been here before and I've come through it before.,I've been here before and I've come through it before.,1250
vox_plr_0_oh_shit_6,"Give your best shot, Freakalopes!","Give your best shot, Freakalopes!",1250
vox_plr_0_oh_shit_7,"You might get me, but I'm gonna take some of you for the~ride.","You might get me, but I'm gonna take some of you for the~ride.",1250
vox_plr_0_oh_shit_8,Guns don't fail me now.,Guns don't fail me now.,1250
vox_plr_0_oh_shit_9,Let's you and my guns get acquainted!,Let's you and my guns get acquainted!,1250
vox_plr_0_pap_arm_0,"Ooh, doggie. This is pretty as a newborn lamb.","Ooh, doggie. This is pretty as a newborn lamb.",1250
vox_plr_0_pap_arm_1,Who says machines ain't good for nothing? Just don't tell~that reader I said that.,Who says machines ain't good for nothing? Just don't tell~that reader I said that.,1250
vox_plr_0_pap_arm_2,"Oh, it's like a gun mixed with another gun and sandwiched~inside two more guns.","Oh, it's like a gun mixed with another gun and sandwiched~inside two more guns.",1250
vox_plr_0_pap_arm_3,It's times like this that I wish I had more money so I~could do this all damn day.,It's times like this that I wish I had more money so I~could do this all damn day.,1250
vox_plr_0_pap_arm_4,This is going to bring some pain to some undead~freakalopes.,This is going to bring some pain to some undead~freakalopes.,1250
vox_plr_0_pap_arm2_0,"Times like this, one has to give thanks to the great big~zombie killer in the sky.","Times like this, one has to give thanks to the great big~zombie killer in the sky.",1250
vox_plr_0_pap_arm2_1,"I thank you for your awesome gift, Mr. Machine.","I thank you for your awesome gift, Mr. Machine.",1250
vox_plr_0_pap_arm2_2,This here ought to be good for poking all kinds of holes~and all sorts of ugly looking zombiesies.,This here ought to be good for poking all kinds of holes~and all sorts of ugly looking zombiesies.,1250
vox_plr_0_pap_arm2_3,"I thought it was good before, but now it's double plus~good.","I thought it was good before, but now it's double plus~good.",1250
vox_plr_0_pap_arm2_4,"I'm-a call you... Dreadnought, Freak-a-Lope Killer.","I'm-a call you... Dreadnought, Freak-a-Lope Killer.",1250
vox_plr_0_pap_hint_0,"Hmm, something fishy going on here.","Hmm, something fishy going on here.",1250
vox_plr_0_pap_hint_1,I got a funny feeling about this place.,I got a funny feeling about this place.,1250
vox_plr_0_pap_hint_2,"Bank full of money, no place to spend it. Or is there?","Bank full of money, no place to spend it. Or is there?",1250
vox_plr_0_pap_wait_0,"Used to be, a man didn't have to apologize for nothing he~did. No how, no way. Today, though, everybody's a crybaby.","Used to be, a man didn't have to apologize for nothing he~did. No how, no way. Today, though, everybody's a crybaby.",1250
vox_plr_0_pap_wait_1,"I miss the good old days when people did what I told them~to do without talking back and giving sass. One day,|fools.","I miss the good old days when people did what I told them~to do without talking back and giving sass. One day,|fools.",1250
vox_plr_0_pap_wait_2,I hate these quiet moments. Too much time to think about~how I messed up my life.,I hate these quiet moments. Too much time to think about~how I messed up my life.,1250
vox_plr_0_pap_wait_3,What are these days? I'm gonna just ditch these fools and~build me a zombie-proof senior living facility.,What are these days? I'm gonna just ditch these fools and~build me a zombie-proof senior living facility.,1250
vox_plr_0_pap_wait_4,"This year's thing had better make a good thing better, or~I'm gonna break it like a school window.","This year's thing had better make a good thing better, or~I'm gonna break it like a school window.",1250
vox_plr_0_pap_wait2_0,Damn! This is taking longer than the last time I passed a~kidney stone.,Damn! This is taking longer than the last time I passed a~kidney stone.,1250
vox_plr_0_pap_wait2_1,I'm too old to wait around like this. Ain't got much time~left on this bum ticker.,I'm too old to wait around like this. Ain't got much time~left on this bum ticker.,1250
vox_plr_0_pap_wait2_2,"Is it me, or is everyone under 30 these days completely~and absolutely moronic?","Is it me, or is everyone under 30 these days completely~and absolutely moronic?",1250
vox_plr_0_pap_wait2_3,"When I was young, we respected our elders. We did what~they said. What's wrong with the young people today?","When I was young, we respected our elders. We did what~they said. What's wrong with the young people today?",1250
vox_plr_0_pap_wait2_4,I'd give anything to taste my mama's cooking right about~now. Too bad she's been dead for 50 years.,I'd give anything to taste my mama's cooking right about~now. Too bad she's been dead for 50 years.,1250
vox_plr_0_perk_doubletap_0,Ooh-wee! I'm feelin' itchy twitchy!,Ooh-wee! I'm feelin' itchy twitchy!,1250
vox_plr_0_perk_jugga_0,Ah! Strong as an ox!,Ah! Strong as an ox!,1250
vox_plr_0_perk_revive_0,"Oh, the knees is bending easy again.","Oh, the knees is bending easy again.",1250
vox_plr_0_perk_speed_0,Arthritic fingers are feeling better already.,Arthritic fingers are feeling better already.,1250
vox_plr_0_perk_stamine_0,It's like I got a whole new hip!,It's like I got a whole new hip!,1250
vox_plr_0_perk_tombstone_0,Huh. Not bad.,Huh. Not bad.,1250
vox_plr_0_power_core_0,That's some kind of crazy looking nonsense.,That's some kind of crazy looking nonsense.,1250
vox_plr_0_power_core_1,"Now that there is a thing you do not see every day. Every~year, even.","Now that there is a thing you do not see every day. Every~year, even.",1250
vox_plr_0_power_core_2,Electricity. I remember that from back when I was a kid.,Electricity. I remember that from back when I was a kid.,1250
vox_plr_0_power_off_0,"Kinda dark around here, ain't it?","Kinda dark around here, ain't it?",1250
vox_plr_0_power_off_1,If only we had some kind of nerdy science geek to turn on~the lights. Hey! Marlton!,If only we had some kind of nerdy science geek to turn on~the lights. Hey! Marlton!,1250
vox_plr_0_power_off_2,I wonder if any of this electrical shit still works.,I wonder if any of this electrical shit still works.,1250
vox_plr_0_power_off_3,Are these old eyes going bad or is it just dark here?,Are these old eyes going bad or is it just dark here?,1250
vox_plr_0_power_off_4,"I think I'm getting cataracts. This is a restaurant,~right?","I think I'm getting cataracts. This is a restaurant,~right?",1250
vox_plr_0_power_on_0,I bring light and joy to girls and boys.,I bring light and joy to girls and boys.,1250
vox_plr_0_power_on_1,Let's light this candle!,Let's light this candle!,1250
vox_plr_0_power_on_2,Ow! That is bright!,Ow! That is bright!,1250
vox_plr_0_powerup_ammo_0,By time I catch a break.,By time I catch a break.,1250
vox_plr_0_powerup_ammo_1,"Full Up, Wipe Out!","Full Up, Wipe Out!",1250
vox_plr_0_powerup_ammo_2,This is what I've been waiting for.,This is what I've been waiting for.,1250
vox_plr_0_powerup_carp_0,"Get out, keep out.","Get out, keep out.",1250
vox_plr_0_powerup_carp_1,Wonder if I got time for a nap.,Wonder if I got time for a nap.,1250
vox_plr_0_powerup_carp_2,Hammer and nails is for young folk.,Hammer and nails is for young folk.,1250
vox_plr_0_powerup_double_0,"Line up to die, dummies!","Line up to die, dummies!",1250
vox_plr_0_powerup_double_1,Two for one on the Freak-a-Lopes!,Two for one on the Freak-a-Lopes!,1250
vox_plr_0_powerup_double_2,"Come and get it, rock snobblers!","Come and get it, rock snobblers!",1250
vox_plr_0_powerup_firesale_0,M. Prices is coming down!,M. Prices is coming down!,1250
vox_plr_0_powerup_firesale_1,"Uh-huh. What's the trick this time, Devil Box?","Uh-huh. What's the trick this time, Devil Box?",1250
vox_plr_0_powerup_firesale_2,Devil Box runs the sale? Believe it when I see it.,Devil Box runs the sale? Believe it when I see it.,1250
vox_plr_0_powerup_firesale_3,"Yeah, you being nice to Russman now, asswipe.","Yeah, you being nice to Russman now, asswipe.",1250
vox_plr_0_powerup_insta_0,Flatten your ass!,Flatten your ass!,1250
vox_plr_0_powerup_insta_1,Time to spread the joy!,Time to spread the joy!,1250
vox_plr_0_powerup_insta_2,That'll make it easier on my bum hip.,That'll make it easier on my bum hip.,1250
vox_plr_0_powerup_nuke_0,Light you up!,Light you up!,1250
vox_plr_0_powerup_nuke_1,"Later, Gators!","Later, Gators!",1250
vox_plr_0_powerup_nuke_2,You've been irradiated!,You've been irradiated!,1250
vox_plr_0_rebuild_boards_0,"Oh, I'm getting too old to be swinging a hammer this much.","Oh, I'm getting too old to be swinging a hammer this much.",1250
vox_plr_0_riv_resp_avogadro_attack_0,"If that hurts, I'm happy for ya!","If that hurts, I'm happy for ya!",1250
vox_plr_0_riv_resp_avogadro_attack_1,I'm all choked up watching you get zapped.,I'm all choked up watching you get zapped.,1250
vox_plr_0_riv_resp_avogadro_attack_2,"Go on, Zippy Zappy! Go, Zippy Zappy, go!","Go on, Zippy Zappy! Go, Zippy Zappy, go!",1250
