alias,mature,safe,range
vox_plr_0_oh_shit_11,"Don't matter how many of you there are, my money's still~on me!","Don't matter how many of you there are, my money's still~on me!",1250
vox_plr_0_oh_shit_12,Don't think this means you got the upper hand.,Don't think this means you got the upper hand.,1250
vox_plr_0_oh_shit_13,"You wanna rush me? Sure, why the fuck not?","You wanna rush me? Sure, why not?",1250
vox_plr_0_oh_shit_14,"Pull your finger out your ass and come and help me, Stu!","Pull your finger out your anatomy and come and help me,~Stu!",1250
vox_plr_0_oh_shit_15,"Quit sitting around and come help me, Stu!","Quit sitting around and come help me, Stu!",1250
vox_plr_0_oh_shit_16,"Out of all of us, you should probably pick on Marlton.","Out of all of us, you should probably pick on Marlton.",1250
vox_plr_0_oh_shit_2,You think I ain't ready for ya?,You think I ain't ready for ya?,1250
vox_plr_0_oh_shit_3,"Oh, it's on now!","Oh, it's on now!",1250
vox_plr_0_oh_shit_4,"So it's a fight you want, huh?","So it's a fight you want, huh?",1250
vox_plr_0_oh_shit_5,"Strength in numbers ain't gonna save you, skin nibblers.","Strength in numbers ain't gonna save you, skin nibblers.",1250
vox_plr_0_oh_shit_6,"I'll give you three to get the hell out of here. One, two.~You really don't take a hint, do you?","I'll give you three to get out of here. One, two. You~really don't take a hint, do you?",1250
vox_plr_0_oh_shit_7,Each one of you is uglier than the last.,Each one of you is uglier than the last.,1250
vox_plr_0_oh_shit_8,How come my buddies ain't never around when I need them?,How come my buddies ain't never around when I need them?,1250
vox_plr_0_oh_shit_9,Anyone want to help an old man down on his luck?,Anyone want to help an old man down on his luck?,1250
vox_plr_0_pap_arm_0,This looks to be an improvement. I'll know for sure once I~try it out.,This looks to be an improvement. I'll know for sure once I~try it out.,1250
vox_plr_0_pap_arm_1,This looks like the cat's whiskers.,This looks like the cat's whiskers.,1250
vox_plr_0_pap_arm_2,I reckon I got something real special now.,I reckon I got something real special now.,1250
vox_plr_0_pap_arm_3,"Once I raise sufficient funds, I may just try this again.","Once I raise sufficient funds, I may just try this again.",1250
vox_plr_0_pap_arm_4,"Who knows how this works? Don't bother trying to tell me,~Marlton. I was being rhetorical.","Who knows how this works? Don't bother trying to tell me,~Marlton. I was being rhetorical.",1250
vox_plr_0_pap_arm2_0,Glad to see you're finally giving Russman the kind of~weapons he deserves.,Glad to see you're finally giving Russman the kind of~weapons he deserves.,1250
vox_plr_0_pap_arm2_1,"Now, if only you could do that for a third time.","Now, if only you could do that for a third time.",1250
vox_plr_0_pap_arm2_2,"It better be as powerful as it looks. Otherwise, I'll be~pissed.","It better be as powerful as it looks. Otherwise, I'll be~annoyed.",1250
vox_plr_0_pap_arm2_3,"I don't know if this is magic or science. Frankly, I don't~really care.","I don't know if this is magic or science. Frankly, I don't~really care.",1250
vox_plr_0_pap_arm2_4,My only regret is that this don't come with unlimited~ammunition.,My only regret is that this don't come with unlimited~ammunition.,1250
vox_plr_0_pap_wait_0,How do we know that these voices ain't leading us on a~wild goose chase?,How do we know that these voices ain't leading us on a~wild goose chase?,1250
vox_plr_0_pap_wait_1,"Ever since this started, I've had a weird feeling of deja~vu.","Ever since this started, I've had a weird feeling of deja~vu.",1250
vox_plr_0_pap_wait_2,Maybe Stu isn't even hearing that voice. The poor dumb~soul may just have lost his mind.,Maybe Stu isn't even hearing that voice. The poor dumb~soul may just have lost his mind.,1250
vox_plr_0_pap_wait_3,It's like we're being guided by unseen forces. I do not~like not being in control of my destiny.,It's like we're being guided by unseen forces. I do not~like not being in control of my destiny.,1250
vox_plr_0_pap_wait_4,I reckon these things must have been put here by other~travelers. Don't see no other explanation.,I reckon these things must have been put here by other~travelers. Don't see no other explanation.,1250
vox_plr_0_pap_wait2_0,Now we'll see just what this machine is really capable of.,Now we'll see just what this machine is really capable of.,1250
vox_plr_0_pap_wait2_1,What if Stu's changing more than I realize? I sure hope he~ain't gonna become one of... them.,What if Stu's changing more than I realize? I sure hope he~ain't gonna become one of... them.,1250
vox_plr_0_pap_wait2_2,"Hurry it up, will ya? Russman ain't got the patience for~being patient.","Hurry it up, will ya? Russman ain't got the patience for~being patient.",1250
vox_plr_0_pap_wait2_3,I'm gonna be disappointed if this don't spit out the~greatest whippin' I ever laid eyes on.,I'm gonna be disappointed if this don't spit out the~greatest whippin' I ever laid eyes on.,1250
vox_plr_0_pap_wait2_4,"Oh man, I can feel myself getting old just waiting for~this.","Oh man, I can feel myself getting old just waiting for~this.",1250
vox_plr_0_perk_doubletap_0,Huh. I still don't know exactly what this is supposed to~do.,Huh. I still don't know exactly what this is supposed to~do.,1250
vox_plr_0_perk_jugga_0,"This don't taste like nothing at all. Mind you, I can't~really taste much of anything.","This don't taste like nothing at all. Mind you, I can't~really taste much of anything.",1250
vox_plr_0_perk_mule_0,"Ah, this thing sure helps with the old payload.","Ah, this thing sure helps with the old payload.",1250
vox_plr_0_perk_revive_0,"Oh, don't know if helping the others matters that much to~me.","Oh, don't know if helping the others matters that much to~me.",1250
vox_plr_0_perk_speed_0,I feel like I'm 75. It's like I'm young again.,I feel like I'm 75. It's like I'm young again.,1250
vox_plr_0_perk_stamine_0,"Oh, I thought my running days was over. Maybe I still got~the legs for it.","Oh, I thought my running days was over. Maybe I still got~the legs for it.",1250
vox_plr_0_perk_vulture_0,"I gotta be honest, my eyesight's never been the best.","I gotta be honest, my eyesight's never been the best.",1250
vox_plr_0_pickup_bomb_0,I want something I can hurt them with.,I want something I can hurt them with.,1250
vox_plr_0_pickup_bomb_1,I came for a gun and you give me this?,I came for a gun and you give me this?,1250
vox_plr_0_pickup_bomb_2,What am I supposed to do with this?,What am I supposed to do with this?,1250
vox_plr_0_pickup_booze_0,"I'll take the booze, even though my wild partying days are~long gone.","I'll take the booze, even though my wild partying days are~long gone.",1250
vox_plr_0_pickup_booze_1,"I'll take the bottle. If worse comes to worse, I can~always break it over someone's head.","I'll take the bottle. If worse comes to worse, I can~always break it over someone's head.",1250
vox_plr_0_pickup_booze_2,"I'll take it, even though I ain't even thirsty.","I'll take it, even though I ain't even thirsty.",1250
vox_plr_0_pickup_candy_0,I ain't tasted candy in a long time. Don't think I cared~for her.,I ain't tasted candy in a long time. Don't think I cared~for her.,1250
vox_plr_0_pickup_candy_1,I don't think I'll eat it. I already lost most of my~teeth.,I don't think I'll eat it. I already lost most of my~teeth.,1250
vox_plr_0_pickup_candy_2,Maybe someone else has a sweet tooth.,Maybe someone else has a sweet tooth.,1250
vox_plr_0_pickup_key_0,"Maybe I could use this key to lock up that whiny little~bitch, Marlton.",Maybe I can use this key to lock up that whiny little~sissy Marlton.,1250
vox_plr_0_pickup_key_1,Hey! I found us a key!,Hey! I found us a key!,1250
vox_plr_0_pickup_key_2,This'll help us if we run into any locked doors.,This'll help us if we run into any locked doors.,1250
vox_plr_0_pickup_raymk2_0,I don't get why these fancy guns always look like a darn~toy.,I don't get why these fancy guns always look like a toy.,1250
vox_plr_0_pickup_raymk2_1,Wonder what makes the Mark II so special. Guess I'll find~out soon enough.,Wonder what makes the Mark II so special. Guess I'll find~out soon enough.,1250
vox_plr_0_pickup_raymk2_2,I hope this one makes a much bigger noise. I find it helps~intimidate the empathy.,I hope this one makes a much bigger noise. I find it helps~intimidate the empathy.,1250
vox_plr_0_pickup_raymk2_3,I'd always figured the Ray Gun was a Marlton kind of~thing. Maybe this version will change my mind.,I'd always figured the Ray Gun was a Marlton kind of~thing. Maybe this version will change my mind.,1250
vox_plr_0_pickup_raymk2_4,I like to think the old ones are the best. Maybe this will~be an exception.,I like to think the old ones are the best. Maybe this will~be an exception.,1250
vox_plr_0_pickup_six_shooter_0,"Well, look at that. A good old fashioned six shooter.","Well, look at that. A good old fashioned six shooter.",1250
vox_plr_0_pickup_six_shooter_1,"Oh, I'm going to have some fun with this.","Oh, I'm going to have some fun with this.",1250
vox_plr_0_pickup_six_shooter_2,I ain't seen one of these since I was a boy.,I ain't seen one of these since I was a boy.,1250
vox_plr_0_place_hc_0,It should do some damage if I put it right here.,It should do some damage if I put it right here.,1250
vox_plr_0_place_sw_0,This looks like a good place to fire this up.,This looks like a good place to fire this up.,1250
vox_plr_0_place_ts_0,I think I want this right about here.,I think I want this right about here.,1250
vox_plr_0_place_turbine_0,"I'm setting up a turbine, folks!","I'm setting up a turbine, folks!",1250
vox_plr_0_power_on_0,Maybe things will be a little bit easier with the power~on.,Maybe things will be a little bit easier with the power~on.,1250
vox_plr_0_power_on_1,Now we got ourselves some power.,Now we got ourselves some power.,1250
vox_plr_0_powerup_ammo_0,How long I been asking for this?,How long I been asking for this?,1250
vox_plr_0_powerup_ammo_1,"Whoever's in charge, just keep them ammo drops coming.","Whoever's in charge, just keep them ammo drops coming.",1250
vox_plr_0_powerup_ammo_2,Any chance I can have Misty's share?,Any chance I can have Misty's share?,1250
vox_plr_0_powerup_ammo_3,About time you dropped us some ammo!,About time you dropped us some ammo!,1250
vox_plr_0_powerup_carp_0,"Just cause we take your help, don't mean we appreciate it.","Just cause we take your help, don't mean we appreciate it.",1250
vox_plr_0_powerup_carp_1,Saves me the trouble of boring them up.,Saves me the trouble of boring them up.,1250
vox_plr_0_powerup_carp_2,"We got a little help. And when I say little, I mean real~little.","We got a little help. And when I say little, I mean real~little.",1250
vox_plr_0_powerup_double_0,This should help line our pockets.,This should help line our pockets.,1250
vox_plr_0_powerup_double_1,Double what? I couldn't hear too well over all the noise.,Double what? I couldn't hear too well over all the noise.,1250
vox_plr_0_powerup_double_2,Now we got a fighting chance.,Now we got a fighting chance.,1250
vox_plr_0_powerup_double_3,Time to get a little more buck for our bang.,Time to get a little more buck for our bang.,1250
vox_plr_0_powerup_firesale_0,"Hey, that one's good news. Let's go find the box.","Hey, that one's good news. Let's go find the box.",1250
vox_plr_0_powerup_firesale_1,Notice it never comes when we got time on our hands.,Notice it never comes when we got time on our hands.,1250
vox_plr_0_powerup_firesale_2,It's high time we rearmed appropriately.,It's high time we rearmed appropriately.,1250
vox_plr_0_powerup_insta_0,Roll up your sleeves and get stuck in!,Roll up your sleeves and get stuck in!,1250
vox_plr_0_powerup_insta_1,Let's hunt them down!,Let's hunt them down!,1250
vox_plr_0_powerup_insta_2,"I was already dangerous, now I'm just dangerousier.","I was already dangerous, now I'm just dangerousier.",1250
vox_plr_0_powerup_insta_3,See these hands? These are fighting hands!,See these hands? These are fighting hands!,1250
vox_plr_0_powerup_nuke_0,"Happiness, thy name is Kaboom!","Happiness, thy name is Kaboom!",1250
vox_plr_0_powerup_nuke_1,That'll shut them up for a few seconds.,That'll shut them up for a few seconds.,1250
vox_plr_0_powerup_nuke_2,Ain't nobody walking away from that one.,Ain't nobody walking away from that one.,1250
vox_plr_0_powerup_nuke_3,That may be my favorite thing in this whole dumb world.,That may be my favorite thing in this whole dumb world.,1250
vox_plr_0_react_stink_0,What's the problem? I don't smell nothing.,What's the problem? I don't smell nothing.,1250
vox_plr_0_react_stink_1,"Just so you know, I don't always smell like this.","Just so you know, I don't always smell like this.",1250
vox_plr_0_react_stink_2,Might want to keep your distance. I ain't smelling too~sweet.,Might want to keep your distance. I ain't smelling too~sweet.,1250
vox_plr_0_react_stink_3,What? I can't smell nothing.,What? I can't smell nothing.,1250
